Frequency (eV),Frequency (meV),vDOS Room Temperature,Frequency (eV),Frequency (meV),vDOS Cryo Temperature
0.4092,409.2,20.4526,0.34784,347.84,0.4845082
0.40944,409.44,20.3697,0.34804,348.04,0.4789664
0.40969,409.69,19.9299,0.34825,348.25,0.4894692
0.40993,409.93,20.1964,0.34846,348.46,0.4808298
0.41017,410.17,20.0379,0.34866,348.66,0.4579729
0.41042,410.42,20.693,0.34887,348.87,0.4729043
0.41066,410.66,20.3478,0.34908,349.08,0.4474096
0.4109,410.9,20.0078,0.34928,349.28,0.4292112
0.41115,411.15,20.6182,0.34949,349.49,0.4636478
0.41139,411.39,20.7287,0.3497,349.7,0.4459334
0.41163,411.63,20.4582,0.3499,349.9,0.4883439
0.41188,411.88,20.4627,0.35011,350.11,0.5547729
0.41212,412.12,20.3111,0.35032,350.32,0.5404102
0.41236,412.36,19.7937,0.35052,350.52,0.5444153
0.41261,412.61,20.1119,0.35073,350.73,0.6033544
0.41285,412.85,21.1991,0.35094,350.94,0.6129134
0.41309,413.09,21.2845,0.35114,351.14,0.5540227
0.41334,413.34,20.8811,0.35135,351.35,0.5615489
0.41358,413.58,21.7286,0.35156,351.56,0.5850108
0.41382,413.82,20.9928,0.35176,351.76,0.5962759
0.41407,414.07,20.5771,0.35197,351.97,0.6042498
0.41431,414.31,20.2966,0.35218,352.18,0.5857005
0.41455,414.55,20.4424,0.35239,352.39,0.5984418
0.4148,414.8,21.4652,0.35259,352.59,0.6774911
0.41504,415.04,21.4387,0.3528,352.8,0.6971052
0.41528,415.28,21.2271,0.35301,353.01,0.7206639
0.41552,415.52,21.2399,0.35321,353.21,0.6935599
0.41577,415.77,21.3245,0.35342,353.42,0.6689606
0.41601,416.01,21.5235,0.35363,353.63,0.7030221
0.41625,416.25,22.3601,0.35383,353.83,0.7537332
0.4165,416.5,22.8813,0.35404,354.04,0.809369
0.41674,416.74,21.9177,0.35425,354.25,0.7707942
0.41698,416.98,21.5068,0.35445,354.45,0.7759972
0.41723,417.23,21.5695,0.35466,354.66,0.7433756
0.41747,417.47,21.8535,0.35487,354.87,0.6876188
0.41771,417.71,23.0349,0.35507,355.07,0.6504718
0.41796,417.96,23.517,0.35528,355.28,0.6657783
0.4182,418.2,23.8226,0.35549,355.49,0.728299
0.41844,418.44,24.3228,0.35569,355.69,0.755887
0.41869,418.69,24.4154,0.3559,355.9,0.7485665
0.41893,418.93,25.005,0.35611,356.11,0.8012983
0.41917,419.17,23.5993,0.35631,356.31,0.8466007
0.41942,419.42,23.4242,0.35652,356.52,0.8888418
0.41966,419.66,24.3634,0.35673,356.73,0.8952306
0.4199,419.9,23.3185,0.35693,356.93,0.8318387
0.42015,420.15,23.3136,0.35714,357.14,0.7862217
0.42039,420.39,23.2597,0.35735,357.35,0.8262001
0.42063,420.63,23.2227,0.35756,357.56,0.9029504
0.42088,420.88,23.6896,0.35776,357.76,0.9137194
0.42112,421.12,24.8127,0.35797,357.97,0.9094723
0.42136,421.36,25.222,0.35818,358.18,0.9732151
0.42161,421.61,24.5461,0.35838,358.38,0.9485432
0.42185,421.85,23.5691,0.35859,358.59,1.1012331
0.42209,422.09,23.742,0.3588,358.8,1.248841
0.42234,422.34,24.5999,0.359,359,1.1538197
0.42258,422.58,25.377,0.35921,359.21,1.1167574
0.42282,422.82,24.3584,0.35942,359.42,1.1746196
0.42307,423.07,22.9852,0.35962,359.62,1.287682
0.42331,423.31,24.5335,0.35983,359.83,1.333299
0.42355,423.55,25.068,0.36004,360.04,1.246542
0.4238,423.8,23.9704,0.36024,360.24,1.1581636
0.42404,424.04,22.8354,0.36045,360.45,1.1679041
0.42428,424.28,23.5434,0.36066,360.66,1.221737
0.42453,424.53,24.6319,0.36086,360.86,1.267112
0.42477,424.77,25.523,0.36107,361.07,1.217623
0.42501,425.01,25.295,0.36128,361.28,1.1426756
0.42526,425.26,23.9115,0.36148,361.48,1.0320453
0.4255,425.5,24.4122,0.36169,361.69,0.9869123
0.42574,425.74,25.245,0.3619,361.9,0.9946805
0.42599,425.99,24.9769,0.3621,362.1,0.9852304
0.42623,426.23,24.7334,0.36231,362.31,0.9647451
0.42647,426.47,25.489,0.36252,362.52,0.9726948
0.42672,426.72,25.163,0.36273,362.73,0.9314459
0.42696,426.96,25.1,0.36293,362.93,0.919479
0.4272,427.2,25.773,0.36314,363.14,0.9476841
0.42745,427.45,26.197,0.36335,363.35,0.9970884
0.42769,427.69,27.538,0.36355,363.55,1.1513392
0.42793,427.93,27.212,0.36376,363.76,1.229481
0.42818,428.18,25.023,0.36397,363.97,1.216171
0.42842,428.42,25.302,0.36417,364.17,1.0367643
0.42866,428.66,26.8,0.36438,364.38,0.9874205
0.42891,428.91,26.538,0.36459,364.59,1.0823208
0.42915,429.15,25.924,0.36479,364.79,1.1706992
0.42939,429.39,27.246,0.365,365,1.283205
0.42964,429.64,28.334,0.36521,365.21,1.249204
0.42988,429.88,28.359,0.36541,365.41,1.239524
0.43012,430.12,27.439,0.36562,365.62,1.412917
0.43037,430.37,25.813,0.36583,365.83,1.457082
0.43061,430.61,25.246,0.36603,366.03,1.418362
0.43085,430.85,26.416,0.36624,366.24,1.402511
0.43109,431.09,25.761,0.36645,366.45,1.418846
0.43134,431.34,25.869,0.36665,366.65,1.324708
0.43158,431.58,27.526,0.36686,366.86,1.282963
0.43182,431.82,27.402,0.36707,367.07,1.44595
0.43207,432.07,26.698,0.36727,367.27,1.500158
0.43231,432.31,27.137,0.36748,367.48,1.449338
0.43255,432.55,29.279,0.36769,367.69,1.289134
0.4328,432.8,27.084,0.3679,367.9,1.1139744
0.43304,433.04,25.578,0.3681,368.1,1.114773
0.43328,433.28,26.64,0.36831,368.31,1.1445753
0.43353,433.53,26.884,0.36852,368.52,1.2032724
0.43377,433.77,27.496,0.36872,368.72,1.315149
0.43401,434.01,27.509,0.36893,368.93,1.356531
0.43426,434.26,27.283,0.36914,369.14,1.426227
0.4345,434.5,26.722,0.36934,369.34,1.425501
0.43474,434.74,26.842,0.36955,369.55,1.42296
0.43499,434.99,27.76,0.36976,369.76,1.437117
0.43523,435.23,29.392,0.36996,369.96,1.36367
0.43547,435.47,30.769,0.37017,370.17,1.40481
0.43572,435.72,27.982,0.37038,370.38,1.335961
0.43596,435.96,27.404,0.37058,370.58,1.280543
0.4362,436.2,30.36,0.37079,370.79,1.339712
0.43645,436.45,30.171,0.371,371,1.326886
0.43669,436.69,27.226,0.3712,371.2,1.319384
0.43693,436.93,30.309,0.37141,371.41,1.360161
0.43718,437.18,32.201,0.37162,371.62,1.394283
0.43742,437.42,31.267,0.37182,371.82,1.52339
0.43766,437.66,31.227,0.37203,372.03,1.602887
0.43791,437.91,29.787,0.37224,372.24,1.561989
0.43815,438.15,30.546,0.37244,372.44,1.566466
0.43839,438.39,30.644,0.37265,372.65,1.619222
0.43864,438.64,30.417,0.37286,372.86,1.542387
0.43888,438.88,29.91,0.37307,373.07,1.632411
0.43912,439.12,28.14,0.37327,373.27,1.700776
0.43937,439.37,29.72,0.37348,373.48,1.631443
0.43961,439.61,31.71,0.37369,373.69,1.653949
0.43985,439.85,30.946,0.37389,373.89,1.660846
0.4401,440.1,29.455,0.3741,374.1,1.540814
0.44034,440.34,28.713,0.37431,374.31,1.418725
0.44058,440.58,30.748,0.37451,374.51,1.350844
0.44083,440.83,31.988,0.37472,374.72,1.283568
0.44107,441.07,31.173,0.37493,374.93,1.367421
0.44131,441.31,30.661,0.37513,375.13,1.421629
0.44156,441.56,30.986,0.37534,375.34,1.33947
0.4418,441.8,30.538,0.37555,375.55,1.479951
0.44204,442.04,28.12,0.37575,375.75,1.599862
0.44229,442.29,28.531,0.37596,375.96,1.577598
0.44253,442.53,30.524,0.37617,376.17,1.625877
0.44277,442.77,30.849,0.37637,376.37,1.503909
0.44302,443.02,28.929,0.37658,376.58,1.289981
0.44326,443.26,29.424,0.37679,376.79,1.490357
0.4435,443.5,29.936,0.37699,376.99,1.659515
0.44375,443.75,28.697,0.3772,377.2,1.848033
0.44399,443.99,30.411,0.37741,377.41,1.901273
0.44423,444.23,31.628,0.37761,377.61,1.79564
0.44448,444.48,30.132,0.37782,377.82,1.737681
0.44472,444.72,28.586,0.37803,378.03,1.660362
0.44496,444.96,28.472,0.37823,378.23,1.749297
0.44521,445.21,28.367,0.37844,378.44,1.874895
0.44545,445.45,28.41,0.37865,378.65,1.760792
0.44569,445.69,29.075,0.37886,378.86,1.565861
0.44594,445.94,30.442,0.37906,379.06,1.512863
0.44618,446.18,33.549,0.37927,379.27,1.501852
0.44642,446.42,32.318,0.37948,379.48,1.512258
0.44667,446.67,30.519,0.37968,379.68,1.51371
0.44691,446.91,31.605,0.37989,379.89,1.700776
0.44715,447.15,30.825,0.3801,380.1,1.887116
0.44739,447.39,30.292,0.3803,380.3,1.899579
0.44764,447.64,29.965,0.38051,380.51,1.987062
0.44788,447.88,29.796,0.38072,380.72,1.896433
0.44812,448.12,29.296,0.38092,380.92,1.798423
0.44837,448.37,30.058,0.38113,381.13,1.772529
0.44861,448.61,29.097,0.38134,381.34,1.755468
0.44885,448.85,27.289,0.38154,381.54,1.885543
0.4491,449.1,29.628,0.38175,381.75,2.072972
0.44934,449.34,28.801,0.38196,381.96,2.16832
0.44958,449.58,28.53,0.38216,382.16,2.055185
0.44983,449.83,28.915,0.38237,382.37,1.924989
0.45007,450.07,28.214,0.38258,382.58,2.100197
0.45031,450.31,29.396,0.38278,382.78,2.267903
0.45056,450.56,30.464,0.38299,382.99,2.466585
0.4508,450.8,28.66,0.3832,383.2,2.341108
0.45104,451.04,28.309,0.3834,383.4,2.385031
0.45129,451.29,30.624,0.38361,383.61,2.406448
0.45153,451.53,29.87,0.38382,383.82,1.991176
0.45177,451.77,29.963,0.38403,384.03,2.092816
0.45202,452.02,28.363,0.38423,384.23,2.596176
0.45226,452.26,28.103,0.38444,384.44,2.711126
0.4525,452.5,30.575,0.38465,384.65,2.287989
0.45275,452.75,31.317,0.38485,384.85,2.307228
0.45299,452.99,29.956,0.38506,385.06,2.595571
0.45323,453.23,27.978,0.38527,385.27,2.405359
0.45348,453.48,27.661,0.38547,385.47,2.231724
0.45372,453.72,28.281,0.38568,385.68,2.387693
0.45396,453.96,28.434,0.38589,385.89,2.328403
0.45421,454.21,28.928,0.38609,386.09,2.306986
0.45445,454.45,29.064,0.3863,386.3,2.498529
0.45469,454.69,31.52,0.38651,386.51,2.880647
0.45494,454.94,31.864,0.38671,386.71,2.82051
0.45518,455.18,30.027,0.38692,386.92,2.707375
0.45542,455.42,29.412,0.38713,387.13,2.812161
0.45567,455.67,30.404,0.38733,387.33,2.778402
0.45591,455.91,30.39,0.38754,387.54,3.092639
0.45615,456.15,28.517,0.38775,387.75,3.429382
0.4564,456.4,29.296,0.38795,387.95,3.348191
0.45664,456.64,29.4,0.38816,388.16,3.040488
0.45688,456.88,30.049,0.38837,388.37,2.984828
0.45713,457.13,32.298,0.38857,388.57,3.178791
0.45737,457.37,31.446,0.38878,388.78,3.296887
0.45761,457.61,29.915,0.38899,388.99,3.245704
0.45786,457.86,29.117,0.3892,389.2,3.111273
0.4581,458.1,30.054,0.3894,389.4,3.181332
0.45834,458.34,29.905,0.38961,389.61,3.569621
0.45859,458.59,29.684,0.38982,389.82,3.797706
0.45883,458.83,29.226,0.39002,390.02,3.497868
0.45907,459.07,28.408,0.39023,390.23,3.092034
0.45932,459.32,28.588,0.39044,390.44,3.260829
0.45956,459.56,29.598,0.39064,390.64,3.325443
0.4598,459.8,28.984,0.39085,390.85,3.042061
0.46005,460.05,28.907,0.39106,391.06,3.199361
0.46029,460.29,28.783,0.39126,391.26,3.578938
0.46053,460.53,27.552,0.39147,391.47,3.961056
0.46078,460.78,27.934,0.39168,391.68,4.184422
0.46102,461.02,27.462,0.39188,391.88,4.263072
0.46126,461.26,28.988,0.39209,392.09,4.25678
0.46151,461.51,28.21,0.3923,392.3,4.154656
0.46175,461.75,27.413,0.3925,392.5,4.036681
0.46199,461.99,28.418,0.39271,392.71,3.711554
0.46224,462.24,28.85,0.39292,392.92,3.529691
0.46248,462.48,28.111,0.39312,393.12,3.310439
0.46272,462.72,27.497,0.39333,393.33,2.984223
0.46296,462.96,28.696,0.39354,393.54,3.101835
0.46321,463.21,28.911,0.39374,393.74,3.125672
0.46345,463.45,28.152,0.39395,393.95,3.336212
0.46369,463.69,28.094,0.39416,394.16,3.506459
0.46394,463.94,28.231,0.39437,394.37,3.556069
0.46418,464.18,27.908,0.39457,394.57,3.670656
0.46442,464.42,28.114,0.39478,394.78,3.891239
0.46467,464.67,25.247,0.39499,394.99,4.187689
0.46491,464.91,24.5563,0.39519,395.19,4.143161
0.46515,465.15,25.779,0.3954,395.4,4.074191
0.4654,465.4,25.847,0.39561,395.61,4.003043
0.46564,465.64,25.711,0.39581,395.81,4.15998
0.46588,465.88,25.521,0.39602,396.02,3.967227
0.46613,466.13,25.401,0.39623,396.23,3.745676
0.46637,466.37,25.769,0.39643,396.43,3.736359
0.46661,466.61,25.248,0.39664,396.64,3.934557
0.46686,466.86,24.8482,0.39685,396.85,3.920158
0.4671,467.1,24.0489,0.39705,397.05,3.911083
0.46734,467.34,24.8145,0.39726,397.26,4.382378
0.46759,467.59,24.6015,0.39747,397.47,4.60163
0.46783,467.83,23.1925,0.39767,397.67,4.379232
0.46807,468.07,23.0941,0.39788,397.88,4.021556
0.46832,468.32,24.0435,0.39809,398.09,4.009456
0.46856,468.56,24.8158,0.39829,398.29,4.068141
0.4688,468.8,24.1523,0.3985,398.5,4.197974
0.46905,469.05,24.0651,0.39871,398.71,4.149695
0.46929,469.29,24.3002,0.39891,398.91,4.228829
0.46953,469.53,23.3975,0.39912,399.12,4.470708
0.46978,469.78,22.9266,0.39933,399.33,4.740901
0.47002,470.02,23.1828,0.39954,399.54,4.534112
0.47026,470.26,22.6148,0.39974,399.74,4.288845
0.47051,470.51,23.2446,0.39995,399.95,4.461028
0.47075,470.75,22.4443,0.40016,400.16,4.768368
0.47099,470.99,21.9457,0.40036,400.36,4.645069
0.47124,471.24,23.0559,0.40057,400.57,4.433561
0.47148,471.48,22.3344,0.40078,400.78,4.318127
0.47172,471.72,21.2579,0.40098,400.98,4.826085
0.47197,471.97,21.8154,0.40119,401.19,5.278988
0.47221,472.21,22.1386,0.4014,401.4,5.124471
0.47245,472.45,23.0428,0.4016,401.6,4.423518
0.4727,472.7,23.5118,0.40181,401.81,4.27735
0.47294,472.94,23.3987,0.40202,402.02,4.947085
0.47318,473.18,22.6851,0.40222,402.22,5.30464
0.47343,473.43,22.1584,0.40243,402.43,5.410636
0.47367,473.67,21.6723,0.40264,402.64,5.187996
0.47391,473.91,22.2145,0.40284,402.84,4.777806
0.47416,474.16,21.9129,0.40305,403.05,4.828747
0.4744,474.4,20.9929,0.40326,403.26,4.821608
0.47464,474.64,21.732,0.40346,403.46,4.80733
0.47489,474.89,22.1109,0.40367,403.67,5.171661
0.47513,475.13,21.7931,0.40388,403.88,5.205904
0.47537,475.37,20.8164,0.40408,404.08,5.606051
0.47562,475.62,21.1129,0.40429,404.29,5.654209
0.47586,475.86,21.0132,0.4045,404.5,5.745443
0.4761,476.1,21.3744,0.40471,404.71,5.405433
0.47635,476.35,21.4959,0.40491,404.91,5.416444
0.47659,476.59,19.9515,0.40512,405.12,5.433989
0.47683,476.83,20.3887,0.40533,405.33,4.635873
0.47708,477.08,20.9932,0.40553,405.53,4.40682
0.47732,477.32,20.2172,0.40574,405.74,4.435618
0.47756,477.56,20.2531,0.40595,405.95,4.326597
0.47781,477.81,20.5222,0.40615,406.15,5.144799
0.47805,478.05,20.9368,0.40636,406.36,5.905889
0.47829,478.29,21.857,0.40657,406.57,5.430359
0.47853,478.53,20.8322,0.40677,406.77,5.09289
0.47878,478.78,20.0364,0.40698,406.98,5.218488
0.47902,479.02,19.7214,0.40719,407.19,5.157141
0.47926,479.26,19.7026,0.40739,407.39,4.74199
0.47951,479.51,20.3178,0.4076,407.6,4.499869
0.47975,479.75,20.5727,0.40781,407.81,4.285578
0.47999,479.99,19.9587,0.40801,408.01,4.082298
0.48024,480.24,19.3733,0.40822,408.22,4.859965
0.48048,480.48,19.2371,0.40843,408.43,6.137967
0.48072,480.72,19.5019,0.40863,408.63,6.076257
0.48097,480.97,19.6221,0.40884,408.84,5.137176
0.48121,481.21,19.516,0.40905,409.05,4.950231
0.48145,481.45,19.3121,0.40925,409.25,5.314804
0.4817,481.7,19.2443,0.40946,409.46,5.698737
0.48194,481.94,19.1444,0.40967,409.67,5.811146
0.48218,482.18,18.9615,0.40988,409.88,6.171847
0.48243,482.43,19.0314,0.41008,410.08,5.666309
0.48267,482.67,19.1769,0.41029,410.29,4.810355
0.48291,482.91,19.1979,0.4105,410.5,5.163675
0.48316,483.16,19.2389,0.4107,410.7,6.073474
0.4834,483.4,19.0191,0.41091,410.91,6.136394
0.48364,483.64,19.3317,0.41112,411.12,5.707086
0.48389,483.89,18.589,0.41132,411.32,5.64344
0.48413,484.13,18.3565,0.41153,411.53,6.237913
0.48437,484.37,18.8149,0.41174,411.74,6.378152
0.48462,484.62,18.5633,0.41194,411.94,6.39606
0.48486,484.86,18.7561,0.41215,412.15,6.9333
0.4851,485.1,18.44,0.41236,412.36,7.014612
0.48535,485.35,18.3164,0.41256,412.56,7.121455
0.48559,485.59,18.6358,0.41277,412.77,7.085397
0.48583,485.83,18.9167,0.41298,412.98,7.321952
0.48608,486.08,19.0747,0.41318,413.18,7.07729
0.48632,486.32,18.8659,0.41339,413.39,7.029495
0.48656,486.56,18.6017,0.4136,413.6,7.16804
0.48681,486.81,18.4131,0.4138,413.8,6.898089
0.48705,487.05,18.312,0.41401,414.01,7.087938
0.48729,487.29,18.2763,0.41422,414.22,7.738192
0.48754,487.54,18.1033,0.41442,414.42,8.267083
0.48778,487.78,18.575,0.41463,414.63,7.872018
0.48802,488.02,18.4402,0.41484,414.84,6.601397
0.48827,488.27,18.0159,0.41505,415.05,5.75718
0.48851,488.51,18.0897,0.41525,415.25,5.923434
0.48875,488.75,17.9159,0.41546,415.46,6.443613
0.489,489,17.6642,0.41567,415.67,6.633704
0.48924,489.24,17.6938,0.41587,415.87,6.517786
0.48948,489.48,17.8491,0.41608,416.08,6.694809
0.48973,489.73,17.6982,0.41629,416.29,6.239607
0.48997,489.97,17.5587,0.41649,416.49,6.334592
0.49021,490.21,17.37,0.4167,416.7,6.670488
0.49046,490.46,17.337,0.41691,416.91,6.980369
0.4907,490.7,17.5094,0.41711,417.11,6.846422
0.49094,490.94,17.7744,0.41732,417.32,6.838799
0.49119,491.19,17.8574,0.41753,417.53,6.880423
0.49143,491.43,17.6127,0.41773,417.73,7.000697
0.49167,491.67,17.4622,0.41794,417.94,7.088301
0.49192,491.92,17.7561,0.41815,418.15,7.512043
0.49216,492.16,17.8637,0.41835,418.35,7.865484
0.4924,492.4,17.3025,0.41856,418.56,8.603584
0.49265,492.65,16.9782,0.41877,418.77,8.808437
0.49289,492.89,17.1473,0.41897,418.97,7.634979
0.49313,493.13,17.3265,0.41918,419.18,6.825368
0.49338,493.38,17.1445,0.41939,419.39,7.311183
0.49362,493.62,17.0929,0.41959,419.59,7.788044
0.49386,493.86,16.9699,0.4198,419.8,8.222676
0.4941,494.1,16.8513,0.42001,420.01,7.946312
0.49435,494.35,17.3041,0.42022,420.22,7.674546
0.49459,494.59,17.3329,0.42042,420.42,8.07917
0.49483,494.83,16.8852,0.42063,420.63,8.894952
0.49508,495.08,16.8961,0.42084,420.84,9.109969
0.49532,495.32,17.0198,0.42104,421.04,8.650895
0.49556,495.56,17.086,0.42125,421.25,8.768023
0.49581,495.81,16.9526,0.42146,421.46,8.674732
0.49605,496.05,17.057,0.42166,421.66,8.643514
0.49629,496.29,17.0878,0.42187,421.87,7.853989
0.49654,496.54,16.9282,0.42208,422.08,7.197806
0.49678,496.78,16.6984,0.42228,422.28,7.720526
0.49702,497.02,16.6988,0.42249,422.49,7.532976
0.49727,497.27,16.9056,0.4227,422.7,6.873163
0.49751,497.51,16.8549,0.4229,422.9,7.571212
0.49775,497.75,16.585,0.42311,423.11,7.69318
0.498,498,16.6782,0.42332,423.32,7.347846
0.49824,498.24,16.6736,0.42352,423.52,7.40641
0.49848,498.48,16.5136,0.42373,423.73,8.044322
0.49873,498.73,16.8143,0.42394,423.94,8.865549
0.49897,498.97,16.5589,0.42414,424.14,9.08347
0.49921,499.21,16.4808,0.42435,424.35,9.233994
0.49946,499.46,16.5067,0.42456,424.56,10.035135
0.4997,499.7,16.2466,0.42476,424.76,9.823627
0.49994,499.94,16.3737,0.42497,424.97,8.709096
0.50019,500.19,16.5421,0.42518,425.18,8.478954
0.50043,500.43,16.5321,0.42539,425.39,8.640973
0.50067,500.67,16.4763,0.42559,425.59,8.316572
0.50092,500.92,16.3623,0.4258,425.8,8.409258
0.50116,501.16,16.3493,0.42601,426.01,8.029439
0.5014,501.4,16.3696,0.42621,426.21,7.831725
0.50165,501.65,16.174,0.42642,426.42,7.662204
0.50189,501.89,16.1648,0.42663,426.63,7.88073
0.50213,502.13,16.2351,0.42683,426.83,8.750357
0.50238,502.38,16.1302,0.42704,427.04,8.873414
0.50262,502.62,16.07,0.42725,427.25,8.121399
0.50286,502.86,16.0672,0.42745,427.45,7.668496
0.50311,503.11,16.1041,0.42766,427.66,8.301568
0.50335,503.35,16.1757,0.42787,427.87,8.526386
0.50359,503.59,16.1207,0.42807,428.07,7.80692
0.50384,503.84,15.94637,0.42828,428.28,7.625299
0.50408,504.08,15.92778,0.42849,428.49,8.065981
0.50432,504.32,16.0707,0.42869,428.69,8.068159
0.50457,504.57,16.104,0.4289,428.9,8.417849
0.50481,504.81,15.94427,0.42911,429.11,8.776372
0.50505,505.05,15.90528,0.42931,429.31,9.184384
0.5053,505.3,15.90265,0.42952,429.52,10.080994
0.50554,505.54,15.93456,0.42973,429.73,9.918975
0.50578,505.78,15.89699,0.42993,429.93,10.303392
0.50603,506.03,15.88701,0.43014,430.14,10.462749
0.50627,506.27,15.93422,0.43035,430.35,9.15486
0.50651,506.51,15.89852,0.43056,430.56,8.53534
0.50676,506.76,15.83646,0.43076,430.76,8.181294
0.507,507,15.79067,0.43097,430.97,8.700142
0.50724,507.24,15.7026,0.43118,431.18,8.865065
0.50749,507.49,15.76597,0.43138,431.38,8.759553
0.50773,507.73,15.80223,0.43159,431.59,8.484762
0.50797,507.97,15.66157,0.4318,431.8,8.820053
0.50822,508.22,15.70014,0.432,432,9.049832
0.50846,508.46,15.7413,0.43221,432.21,9.094239
0.5087,508.7,15.69348,0.43242,432.42,10.777228
0.50895,508.95,15.73888,0.43262,432.62,10.844141
0.50919,509.19,15.6762,0.43283,432.83,10.155046
0.50943,509.43,15.68598,0.43304,433.04,10.457546
0.50967,509.67,15.62276,0.43324,433.24,10.066353
0.50992,509.92,15.61196,0.43345,433.45,10.267455
0.51016,510.16,15.67731,0.43366,433.66,9.888241
0.5104,510.4,15.67241,0.43386,433.86,9.94378
0.51065,510.65,15.65228,0.43407,434.07,10.760409
0.51089,510.89,15.64924,0.43428,434.28,9.643095
0.51113,511.13,15.69226,0.43448,434.48,8.489723
0.51138,511.38,15.66302,0.43469,434.69,8.198476
0.51162,511.62,15.62557,0.4349,434.9,8.485125
0.51186,511.86,15.60421,0.4351,435.1,8.154674
0.51211,512.11,15.56016,0.43531,435.31,7.726818
0.51235,512.35,15.54851,0.43552,435.52,8.354445
0.51259,512.59,15.57064,0.43573,435.73,9.745219
0.51284,512.84,15.5936,0.43593,435.93,9.507333
0.51308,513.08,15.55858,0.43614,436.14,8.636375
0.51332,513.32,15.5491,0.43635,436.35,8.593541
0.51357,513.57,15.56725,0.43655,436.55,8.614232
0.51381,513.81,15.49125,0.43676,436.76,9.674555
0.51405,514.05,15.47423,0.43697,436.97,10.547449
0.5143,514.3,15.48773,0.43717,437.17,10.3818
0.51454,514.54,15.43627,0.43738,437.38,9.858354
0.51478,514.78,15.43049,0.43759,437.59,9.475268
0.51503,515.03,15.46895,0.43779,437.79,10.460692
0.51527,515.27,15.42663,0.438,438,9.827136
0.51551,515.51,15.44924,0.43821,438.21,8.97941
0.51576,515.76,15.37966,0.43841,438.41,9.556822
0.516,516,15.37068,0.43862,438.62,10.784246
0.51624,516.24,15.38112,0.43883,438.83,10.996843
0.51649,516.49,15.3271,0.43903,439.03,10.587137
0.51673,516.73,15.36309,0.43924,439.24,10.7448
0.51697,516.97,15.35289,0.43945,439.45,10.290324
0.51722,517.22,15.36494,0.43965,439.65,9.655679
0.51746,517.46,15.3892,0.43986,439.86,9.3775
0.5177,517.7,15.3633,0.44007,440.07,9.312765
0.51795,517.95,15.35631,0.44027,440.27,9.329584
0.51819,518.19,15.30019,0.44048,440.48,10.051107
0.51843,518.43,15.32961,0.44069,440.69,10.738145
0.51868,518.68,15.35413,0.4409,440.9,10.775655
