Frequency (eV),Frequency (meV),vDOS
0.905990175,905.9901755,0.0082826
0.90618855,906.1885503,0.0087299
0.906399324,906.3993235,0.0087341
0.906610097,906.6100968,0.0078954
0.906808472,906.8084716,0.0072317
0.907019245,907.0192448,0.0080608
0.907230018,907.2300181,0.0078194
0.907428393,907.4283929,0.0070546
0.907639166,907.6391661,0.006963
0.907849939,907.8499394,0.0073559
0.908048314,908.0483142,0.0072634
0.908259087,908.2590874,0.0070433
0.908469861,908.4698607,0.0070296
0.908668235,908.6682355,0.0075671
0.908879009,908.8790087,0.0077523
0.909089782,909.089782,0.0077261
0.909300555,909.3005552,0.0076337
0.90949893,909.49893,0.007745
0.909709703,909.7097033,0.0072017
0.909920476,909.9204765,0.0072415
0.910118851,910.1188513,0.0075689
0.910329625,910.3296246,0.008002
0.910540398,910.5403978,0.0076935
0.910738773,910.7387726,0.0070963
0.910949546,910.9495458,0.0072344
0.911160319,911.1603191,0.007477
0.911358694,911.3586939,0.0073759
0.911569467,911.5694671,0.0073488
0.91178024,911.7802404,0.0074057
0.911978615,911.9786152,0.0070085
0.912189388,912.1893884,0.0062732
0.912400162,912.4001617,0.0063805
0.912598536,912.5985365,0.0064308
0.91280931,912.8093097,0.0063578
0.913020083,913.020083,0.0070121
0.913218458,913.2184578,0.0073707
0.913429231,913.429231,0.0075825
0.913640004,913.6400043,0.0081561
0.913838379,913.8383791,0.0087151
0.914049152,914.0491523,0.0086485
0.914259926,914.2599256,0.0078542
0.914470699,914.4706988,0.0069313
0.914669074,914.6690736,0.0071289
0.914879847,914.8798469,0.0074111
0.91509062,915.0906201,0.0067712
0.915288995,915.2889949,0.0067136
0.915499768,915.4997681,0.0071151
0.915710541,915.7105414,0.00663
0.915908916,915.9089162,0.0067461
0.916119689,916.1196894,0.0063568
0.916330463,916.3304627,0.0062895
0.916528837,916.5288375,0.0064869
0.916739611,916.7396107,0.0069512
0.916950384,916.950384,0.0068844
0.917148759,917.1487588,0.0066082
0.917359532,917.359532,0.0064019
0.917570305,917.5703053,0.0062612
0.91776868,917.7686801,0.0061408
0.917979453,917.9794533,0.0062102
0.918190227,918.1902266,0.0062017
0.918388601,918.3886014,0.0059895
0.918599375,918.5993746,0.0060042
0.918810148,918.8101479,0.0063842
0.919008523,919.0085227,0.0064974
0.919219296,919.2192959,0.0065323
0.919430069,919.4300692,0.0060212
0.919640842,919.6408424,0.0057701
0.919839217,919.8392172,0.0060203
0.92004999,920.0499905,0.0056737
0.920260764,920.2607637,0.0057183
0.920459139,920.4591385,0.0059368
0.920669912,920.6699117,0.0062354
0.920880685,920.880685,0.0059352
0.92107906,921.0790598,0.0057468
0.921289833,921.289833,0.005751
0.921500606,921.5006063,0.0057115
0.921698981,921.6989811,0.0055572
0.921909754,921.9097543,0.0048655
0.922120528,922.1205276,0.0045515
0.922318902,922.3189024,0.004922
0.922529676,922.5296756,0.005154
0.922740449,922.7404489,0.0053808
0.922938824,922.9388237,0.0046981
0.923149597,923.1495969,0.0044586
0.92336037,923.3603702,0.0045832
0.923558745,923.558745,0.0046215
0.923769518,923.7695182,0.0044638
0.923980291,923.9802915,0.0045357
0.924178666,924.1786663,0.0046633
0.92438944,924.3894395,0.0046608
0.924600213,924.6002128,0.0042882
0.924798588,924.7985876,0.0043515
0.925009361,925.0093608,0.0042877
0.925220134,925.2201341,0.0041133
0.925430907,925.4309073,0.0039221
0.925629282,925.6292821,0.0037522
0.925840055,925.8400553,0.0038064
0.926050829,926.0508286,0.0037147
0.926249203,926.2492034,0.003513
0.926459977,926.4599766,0.0037182
0.92667075,926.6707499,0.0036925
0.926869125,926.8691247,0.0036605
0.927079898,927.0798979,0.0036318
0.927290671,927.2906712,0.0037725
0.927489046,927.489046,0.0036572
0.927699819,927.6998192,0.0035876
0.927910592,927.9105925,0.0036702
0.928108967,928.1089673,0.00366
0.928319741,928.3197405,0.0034724
0.928530514,928.5305138,0.0034008
0.928728889,928.7288886,0.0029881
0.928939662,928.9396618,0.0029888
0.929150435,929.1504351,0.0032878
0.92934881,929.3488099,0.0030725
0.929559583,929.5595831,0.0027155
0.929770356,929.7703564,0.0027216
0.929968731,929.9687312,0.002748
0.930179504,930.1795044,0.0029106
0.930390278,930.3902777,0.0027174
0.930601051,930.6010509,0.00287
0.930799426,930.7994257,0.0031087
0.931010199,931.0101989,0.0029051
0.931220972,931.2209722,0.0025139
0.931419347,931.419347,0.0025152
0.93163012,931.6301202,0.0025225
0.931840893,931.8408935,0.0023557
0.932039268,932.0392683,0.0023495
0.932250042,932.2500415,0.0022664
0.932460815,932.4608148,0.0020868
0.93265919,932.6591896,0.0023233
0.932869963,932.8699628,0.0021749
0.933080736,933.0807361,0.0020455
0.933279111,933.2791109,0.0020937
0.933489884,933.4898841,0.0020674
0.933700657,933.7006574,0.00189
0.933899032,933.8990322,0.0020368
0.934109805,934.1098054,0.0019058
0.934320579,934.3205787,0.0018418
0.934518953,934.5189535,0.0019222
0.934729727,934.7297267,0.0019056
0.9349405,934.9405,0.0018942
0.935138875,935.1388748,0.001847
0.935349648,935.349648,0.0017822
0.935560421,935.5604212,0.0017327
0.935771194,935.7711945,0.0017146
0.935969569,935.9695693,0.0017075
0.936180343,936.1803425,0.0016605
0.936391116,936.3911158,0.0017904
0.936589491,936.5894906,0.0017442
0.936800264,936.8002638,0.0016694
0.937011037,937.0110371,0.001574
0.937209412,937.2094119,0.001679
0.937420185,937.4201851,0.0016294
0.937630958,937.6309584,0.0017365
0.937829333,937.8293332,0.0016341
0.938040106,938.0401064,0.0015797
0.93825088,938.2508797,0.0015237
0.938449254,938.4492545,0.0014382
0.938660028,938.6600277,0.0014645
0.938870801,938.870801,0.0015916
0.939069176,939.0691758,0.0015769
0.939279949,939.279949,0.0015983
0.939490722,939.4907223,0.0014425
0.939689097,939.6890971,0.0013829
0.93989987,939.8998703,0.0014148
0.940110644,940.1106436,0.0015242
0.940309018,940.3090184,0.0012789
0.940519792,940.5197916,0.0013048
0.940730565,940.7305648,0.0013378
0.94092894,940.9289397,0.0014039
0.941139713,941.1397129,0.0013137
0.941350486,941.3504861,0.0013916
0.941561259,941.5612594,0.0012793
0.941759634,941.7596342,0.0013781
0.941970407,941.9704074,0.0013884
0.942181181,942.1811807,0.0013939
0.942379555,942.3795555,0.0013782
0.942590329,942.5903287,0.0013652
0.942801102,942.801102,0.0013536
0.942999477,942.9994768,0.0013244
0.94321025,943.21025,0.0013046
0.943421023,943.4210233,0.0014245
0.943619398,943.6193981,0.0013597
0.943830171,943.8301713,0.0013653
0.944040945,944.0409446,0.0013032
0.944239319,944.2393194,0.0013719
0.944450093,944.4500926,0.001302
0.944660866,944.6608659,0.0013021
0.944859241,944.8592407,0.0012278
0.945070014,945.0700139,0.0012839
0.945280787,945.2807872,0.0012887
0.945479162,945.479162,0.0012679
0.945689935,945.6899352,0.0011643
0.945900708,945.9007084,0.001177
0.946099083,946.0990833,0.0011333
0.946309857,946.3098565,0.001145
0.94652063,946.5206297,0.0012114
0.946731403,946.731403,0.0011899
0.946929778,946.9297778,0.001101
0.947140551,947.140551,0.0012701
0.947351324,947.3513243,0.0011833
0.947549699,947.5496991,0.001126
0.947760472,947.7604723,0.0011777
0.947971246,947.9712456,0.0012528
0.94816962,948.1696204,0.0011441
0.948380394,948.3803936,0.0012686
0.948591167,948.5911669,0.0012185
0.948789542,948.7895417,0.0011081
0.949000315,949.0003149,0.0010577
0.949211088,949.2110882,0.0011655
0.949409463,949.409463,0.001208
0.949620236,949.6202362,0.0012587
0.949831009,949.8310095,0.0011635
0.950029384,950.0293843,0.0011262
0.950240158,950.2401575,0.0010677
0.950450931,950.4509307,0.0010538
0.950649306,950.6493056,0.001088
0.950860079,950.8600788,0.0011761
0.951070852,951.070852,0.0010697
0.951269227,951.2692269,0.0010603
0.95148,951.4800001,0.0010867
0.951690773,951.6907733,0.001055
0.951889148,951.8891482,0.0010963
0.952099921,952.0999214,0.0011242
0.952310695,952.3106946,0.001083
0.952521468,952.5214679,0.0010761
0.952719843,952.7198427,0.0010943
0.952930616,952.9306159,0.0011393
0.953141389,953.1413892,0.0011311
0.953339764,953.339764,0.0011331
0.953550537,953.5505372,0.0011037
0.95376131,953.7613105,0.0010984
0.953959685,953.9596853,0.0010414
0.954170459,954.1704585,0.0010545
0.954381232,954.3812318,0.0010398
0.954579607,954.5796066,0.00099085
0.95479038,954.7903798,0.0010725
0.955001153,955.0011531,0.001225
0.955199528,955.1995279,0.0011772
0.955410301,955.4103011,0.0011407
0.955621074,955.6210743,0.00098322
0.955819449,955.8194492,0.00099022
0.956030222,956.0302224,0.00098175
0.956240996,956.2409956,0.0010417
0.95643937,956.4393705,0.00096378
0.956650144,956.6501437,0.0010551
0.956860917,956.8609169,0.0010462
0.957059292,957.0592918,0.0010586
0.957270065,957.270065,0.0010011
0.957480838,957.4808382,0.00097205
0.957691611,957.6916115,0.00088568
0.957889986,957.8899863,0.00089116
0.95810076,958.1007595,0.00090073
0.958311533,958.3115328,0.00095091
0.958509908,958.5099076,0.00093417
0.958720681,958.7206808,0.00094458
0.958931454,958.9314541,0.00095819
0.959129829,959.1298289,0.00095984
0.959340602,959.3406021,0.00089336
0.959551375,959.5513754,0.0009604
0.95974975,959.7497502,0.00091012
0.959960523,959.9605234,0.00092188
0.960171297,960.1712967,0.00080293
0.960369671,960.3696715,0.00090988
0.960580445,960.5804447,0.0009025
0.960791218,960.7912179,0.00094266
0.960989593,960.9895928,0.00089856
0.961200366,961.200366,0.00086933
0.961411139,961.4111392,0.00088935
0.961609514,961.6095141,0.00090302
0.961820287,961.8202873,0.00083179
0.962031061,962.0310605,0.00091201
0.962229435,962.2294354,0.00078536
0.962440209,962.4402086,0.00080312
0.962650982,962.6509818,0.00077947
0.962861755,962.8617551,0.00084326
0.96306013,963.0601299,0.00078831
0.963270903,963.2709031,0.00081417
0.963481676,963.4816764,0.00084368
0.963680051,963.6800512,0.00084725
0.963890824,963.8908244,0.00082561
0.964101598,964.1015977,0.00087995
0.964299972,964.2999725,0.00083125
0.964510746,964.5107457,0.00080447
0.964721519,964.721519,0.00079667
0.964919894,964.9198938,0.00084237
0.965130667,965.130667,0.00077387
0.96534144,965.3414403,0.00080392
0.965539815,965.5398151,0.00077629
0.965750588,965.7505883,0.0008215
0.965961362,965.9613615,0.0007681
0.966159736,966.1597364,0.00073285
0.96637051,966.3705096,0.0007661
0.966581283,966.5812828,0.00088847
0.966779658,966.7796577,0.00082575
0.966990431,966.9904309,0.00082728
0.967201204,967.2012041,0.00082011
0.967399579,967.3995789,0.00090964
0.967610352,967.6103522,0.00081429
0.967821125,967.8211254,0.00076963
0.9680195,968.0195002,0.00068734
0.968230273,968.2302735,0.00076092
0.968441047,968.4410467,0.00082615
0.96865182,968.65182,0.00081109
0.968850195,968.8501948,0.00076421
0.969060968,969.060968,0.00083563
0.969271741,969.2717413,0.00071505
0.969470116,969.4701161,0.00072995
0.969680889,969.6808893,0.00073327
0.969891663,969.8916626,0.00070748
0.970090037,970.0900374,0.00071544
0.970300811,970.3008106,0.00072309
0.970511584,970.5115838,0.00064626
0.970709959,970.7099587,0.00067201
0.970920732,970.9207319,0.00068686
0.971131505,971.1315051,0.00077345
0.97132988,971.32988,0.0006651
0.971540653,971.5406532,0.00065425
0.971751426,971.7514264,0.00061367
0.971949801,971.9498013,0.00067879
0.972160574,972.1605745,0.000615
0.972371348,972.3713477,0.00062129
0.972569723,972.5697225,0.00063709
0.972780496,972.7804958,0.00070521
0.972991269,972.991269,0.0006471
0.973189644,973.1896438,0.00063622
0.973400417,973.4004171,0.00059025
0.97361119,973.6111903,0.00067741
0.973821964,973.8219636,0.0005911
0.974020338,974.0203384,0.00063942
0.974231112,974.2311116,0.0005968
0.974441885,974.4418849,0.00060979
0.97464026,974.6402597,0.00057952
0.974851033,974.8510329,0.00058819
0.975061806,975.0618062,0.00059798
0.975260181,975.260181,0.00065452
0.975470954,975.4709542,0.00053136
0.975681727,975.6817274,0.00058072
0.975880102,975.8801023,0.00057779
0.976090876,976.0908755,0.0006051
0.976301649,976.3016487,0.00055938
0.976500024,976.5000236,0.0005799
0.976710797,976.7107968,0.00058419
0.97692157,976.92157,0.00055848
0.977119945,977.1199449,0.00053755
0.977330718,977.3307181,0.0005995
0.977541491,977.5414913,0.00057711
0.977739866,977.7398661,0.00056346
0.977950639,977.9506394,0.00049861
0.978161413,978.1614126,0.00051792
0.978359787,978.3597874,0.00052159
0.978570561,978.5705607,0.0005432
0.978781334,978.7813339,0.00054142
0.978992107,978.9921072,0.00054526
0.979190482,979.190482,0.00051679
0.979401255,979.4012552,0.00054564
0.979612028,979.6120285,0.00048808
0.979810403,979.8104033,0.00053946
0.980021177,980.0211765,0.00049537
0.98023195,980.2319498,0.00050988
0.980430325,980.4303246,0.00054601
0.980641098,980.6410978,0.00050557
0.980851871,980.851871,0.00048239
0.981050246,981.0502459,0.00049527
0.981261019,981.2610191,0.00051835
0.981471792,981.4717923,0.00051403
0.981670167,981.6701672,0.00043218
0.98188094,981.8809404,0.00049485
0.982091714,982.0917136,0.00051966
0.982290088,982.2900885,0.00047537
0.982500862,982.5008617,0.00044857
0.982711635,982.7116349,0.00051387
0.98291001,982.9100097,0.00046428
0.983120783,983.120783,0.00047613
0.983331556,983.3315562,0.00043141
0.983529931,983.529931,0.00046395
0.983740704,983.7407043,0.00045799
0.983951478,983.9514775,0.00049616
0.984149852,984.1498523,0.00047332
0.984360626,984.3606256,0.0004774
0.984571399,984.5713988,0.00045908
0.984782172,984.7821721,0.00048562
0.984980547,984.9805469,0.00046024
0.98519132,985.1913201,0.00049055
0.985402093,985.4020934,0.00044849
0.985600468,985.6004682,0.0004866
0.985811241,985.8112414,0.00044177
0.986022015,986.0220146,0.00044632
0.986220389,986.2203895,0.00045756
0.986431163,986.4311627,0.00049398
0.986641936,986.6419359,0.00043516
0.986840311,986.8403108,0.00046201
0.987051084,987.051084,0.00045694
0.987261857,987.2618572,0.00045377
0.987460232,987.460232,0.0004103
0.987671005,987.6710053,0.00047401
0.987881779,987.8817785,0.00044427
0.988080153,988.0801533,0.00046755
0.988290927,988.2909266,0.00040766
0.9885017,988.5016998,0.00045577
0.988700075,988.7000746,0.00042372
0.988910848,988.9108479,0.00041983
0.989121621,989.1216211,0.00041189
0.989319996,989.3199959,0.00045624
0.989530769,989.5307692,0.00044736
0.989741542,989.7415424,0.00046811
0.989952316,989.9523157,0.00042781
0.99015069,990.1506905,0.00042946
0.990361464,990.3614637,0.00045529
0.990572237,990.5722369,0.00044421
0.990770612,990.7706118,0.00040424
0.990981385,990.981385,0.00044126
0.991192158,991.1921582,0.00040485
0.991390533,991.3905331,0.0004319
0.991601306,991.6013063,0.00042381
0.99181208,991.8120795,0.00041639
0.992010454,992.0104544,0.00045561
0.992221228,992.2212276,0.00045115
0.992432001,992.4320008,0.00044693
0.992630376,992.6303756,0.0004666
0.992841149,992.8411489,0.00042805
0.993051922,993.0519221,0.00047754
0.993250297,993.2502969,0.00041741
0.99346107,993.4610702,0.00040902
0.993671843,993.6718434,0.00043097
0.993870218,993.8702182,0.00044356
0.994080991,994.0809915,0.00040433
0.994291765,994.2917647,0.00043158
0.99449014,994.4901395,0.0003973
0.994700913,994.7009128,0.00044551
0.994911686,994.911686,0.00039716
0.995122459,995.1224593,0.00043691
0.995320834,995.3208341,0.00042464
0.995531607,995.5316073,0.00044109
0.995742381,995.7423805,0.00038247
0.995940755,995.9407554,0.00040694
0.996151529,996.1515286,0.00039281
0.996362302,996.3623018,0.00041888
0.996560677,996.5606767,0.00038598
0.99677145,996.7714499,0.00041877
0.996982223,996.9822231,0.00038043
0.997180598,997.180598,0.00040589
0.997391371,997.3913712,0.00039229
0.997602144,997.6021444,0.00043113
0.997800519,997.8005192,0.00042347
0.998011292,998.0112925,0.00043962
0.998222066,998.2220657,0.00037306
0.998420441,998.4204405,0.00041
0.998631214,998.6312138,0.00043348
0.998841987,998.841987,0.00040694
0.999040362,999.0403618,0.0003939
0.999251135,999.2511351,0.00037565
0.999461908,999.4619083,0.00040984
0.999660283,999.6602831,0.0004174
0.999871056,999.8710564,0.00039386
1.00008183,1000.08183,0.00040735
1.000280204,1000.280204,0.00040257
1.000490978,1000.490978,0.00041956
1.000701751,1000.701751,0.00038598
1.000912524,1000.912524,0.00040596
1.001110899,1001.110899,0.00038787
1.001321672,1001.321672,0.00040539
1.001532445,1001.532445,0.00040826
1.00173082,1001.73082,0.00039355
1.001941593,1001.941593,0.00037483
1.002152367,1002.152367,0.00039742
1.002350742,1002.350742,0.00037606
1.002561515,1002.561515,0.00040059
1.002772288,1002.772288,0.00036678
1.002970663,1002.970663,0.00042423
1.003181436,1003.181436,0.00036137
1.003392209,1003.392209,0.00039651
1.003590584,1003.590584,0.00037762
1.003801357,1003.801357,0.00038197
1.004012131,1004.012131,0.0003602
1.004210505,1004.210505,0.00041913
1.004421279,1004.421279,0.00040466
1.004632052,1004.632052,0.00040071
1.004830427,1004.830427,0.00038772
1.0050412,1005.0412,0.00038312
1.005251973,1005.251973,0.0003619
1.005450348,1005.450348,0.00039504
1.005661121,1005.661121,0.00038509
1.005871895,1005.871895,0.00038372
1.006082668,1006.082668,0.0003707
1.006281043,1006.281043,0.00037903
1.006491816,1006.491816,0.00036894
1.006702589,1006.702589,0.00039303
1.006900964,1006.900964,0.00036855
1.007111737,1007.111737,0.00038664
